## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,,
entity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.url,entity.inventory,entity.margin,entity.warehousecode,entity.endesc,entity.esdesc,entity.productType,entity.parentId,entity.visibility,entity.pack,entity.stockStatus,entity.stockQuantity,entity.netContent,entity.material,entity.brand,entity.flavor
2759,Refresco Coca-Cola Sin Azucar 500 ml No Retornable 12 Botellas,1161,,https://www.coca-colaentuhogar.com/media/catalog/product/c/c/ccsa-500ml_1_1.jpg,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-500-ml-no-retornable.html,,,"[""c28"", ""c29"", ""c32"", ""c50""]",,,simple,2756,Not Visible Individually,12 Botellas,In stock,99999,500 ml,Vidrio,Coca-Cola sin Azucar,Sin Azucar
2852,Nectar Del Valle Sabor Naranja 413 ml,"81, 83",,https://www.coca-colaentuhogar.com/media/catalog/product/d/v/dv-100-ju-naranja-413-ml-nr-vid-6.png,,https://www.coca-colaentuhogar.com/nectar-del-valle-sabor-naranja-413-ml.html,,,,,,configurable,,"Catalog, Search",,,,413 ml,Vidrio,Del Valle,Naranja
2855,Nectar Del Valle Sabor Naranja 413 ml 6 Botellas,"81, 83",,https://www.coca-colaentuhogar.com/media/catalog/product/d/v/dv-100-ju-naranja-413-ml-nr-vid-6.png,,https://www.coca-colaentuhogar.com/nectar-del-valle-sabor-naranja-413-ml.html,,,"[""c34"", ""c42""]",,,simple,2852,Not Visible Individually,6 Botellas,In stock,99999,413 ml,Vidrio,Del Valle,Naranja
2864,DVALLE RESERVA GRA 1.00 L,"81, 84",,,,https://www.coca-colaentuhogar.com/dvalle-reserva-gra-1-00-l.html,,,,,,configurable,,"Catalog, Search",,,,1 L,PET,Del Valle Antiox,Granada
2867,DVALLE RESERVA GRA 1.00 L NR PET 6,"81, 84",,https://www.coca-colaentuhogar.com/media/catalog/product/_/1/_1829_del_valle_reserva_granada_botella_pet_1.00_l_6_piezas.jpg,,https://www.coca-colaentuhogar.com/dvalle-reserva-gra-1-00-l.html,,,"[""c40"", ""c41"", ""c42"", ""c43""]",,,simple,2864,Not Visible Individually,6 Botellas,In stock,99999,1 L,PET,Del Valle Antiox,Granada
2894,Bebida Del Valle Frut con jugo Sabor Citricos 250 ml 12 Botellas,"81, 84",,https://www.coca-colaentuhogar.com/media/catalog/product/v/a/valle-frut-citrus-250-ml-nr-pet-1.png,,https://www.coca-colaentuhogar.com/bebida-del-valle-frut-con-jugo-sabor-ci-tricos-250-ml.html,,,"[""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c37"", ""c38"", ""c42"", ""c43"", ""c44"", ""c46"", ""c47"", ""c50"", ""panama""]",,,simple,1609,Not Visible Individually,12 Botellas,In stock,99999,250 ml,PET,Del Valle Frut,Citricos
2918,Refresco Coca-Cola Light 1.75 L,"58, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/750105537000_0.jpg,,https://www.coca-colaentuhogar.com/refresco-coca-cola-light-1-75-l.html,,,,,,configurable,,"Catalog, Search",,,,1.75 L,PET,Coca-Cola Light,Light
2921,Refresco Coca-Cola Sin Azucar 1.25 L,"58, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/k/o/komx_mx_ccsa_kaizen_1_25l_contour_pet_seco_front_clean_0321.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-1-25-l.html,,,,,,configurable,,"Catalog, Search",,,,1.25 L,PET,Coca-Cola sin Azucar,Sin Azucar
2924,Agua Mineralizada Cristal 1.5 L,"61, 63",,https://www.coca-colaentuhogar.com/media/catalog/product/c/r/cristal_-_1500_ml_-_pet_-_mineralizada.png,,https://www.coca-colaentuhogar.com/agua-mineralizada-cristal-1-5-l.html,,,,,,configurable,,"Catalog, Search",,,,1.5 L,PET,Cristal Mineral,Natural
2927,Agua Mineralizada Cristal 2.5 L,"61, 63",,https://www.coca-colaentuhogar.com/media/catalog/product/c/r/cri_vis2017_mineralizada_2_5l.png,,https://www.coca-colaentuhogar.com/agua-mineralizada-cristal-2-5-l.html,,,,,,configurable,,"Catalog, Search",,,,2.5 L,PET,Cristal Mineral,Natural
2930,Agua Purificada Cristal Garrafon de 20 L Retornable,"61, 62",,https://www.coca-colaentuhogar.com/media/catalog/product/g/a/garrafon20litrosnew.jpg,,https://www.coca-colaentuhogar.com/agua-purificada-cristal-garrafon-de-20-l-retornable.html,,,,,,configurable,,"Catalog, Search",,,,20 L,PET,Cristal,Natural
2933,Refresco Cristal Sabor Sidra Negra 2.5 L,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/c/r/cristal_negra.png,,https://www.coca-colaentuhogar.com/agua-cristal-sabor-sidra-negra-2-5-l.html,,,,,,configurable,,"Catalog, Search",,,,2.5 L,PET,Cristal,Sidra Negra
2942,Refresco Cristal Sabor Fresa 2.5 L,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/c/r/cristal_fresa_2500_ml_1_.png,,https://www.coca-colaentuhogar.com/agua-cristal-sabor-fresa-2-5-l.html,,,,,,configurable,,"Catalog, Search",,,,2.5 L,PET,Cristal,Fresa
2945,Refresco Cristal Sabor Cebada 2.5 L,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/c/r/cristal_cebada.png,,https://www.coca-colaentuhogar.com/agua-cristal-sabor-cebada-2-5-l.html,,,,,,configurable,,"Catalog, Search",,,,2.5 L,PET,Cristal,Cebada
2948,Refresco Coca-Cola 3 L Retornable,"58, 59",,https://www.coca-colaentuhogar.com/media/catalog/product/c/c/cc_3_l_ret.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-3-l-retornable.html,,,,,,configurable,,"Catalog, Search",,,,3 L,PET,Coca-Cola,Original
2951,Refresco Coca-Cola Light 1.75 L 2 Botellas,"58, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/750105537000_0_1.jpg,,https://www.coca-colaentuhogar.com/refresco-coca-cola-light-1-75-l.html,,,"[""c80""]",,,simple,2918,Not Visible Individually,2 Botellas,In stock,999991,1.75 L,PET,Coca-Cola Light,Light
2954,Refresco Coca-Cola Sin Azucar 1.25 L 1 Botella,"58, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/k/o/komx_mx_ccsa_kaizen_1_25l_contour_pet_seco_front_clean_0321_1.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-1-25-l.html,,,"[""c80""]",,,simple,2921,Not Visible Individually,1 Botella,In stock,9999987,1.25 L,PET,Coca-Cola sin Azucar,Sin Azucar
2957,Agua Mineralizada Cristal 1.5 L 1 Botella,"61, 63",,https://www.coca-colaentuhogar.com/media/catalog/product/c/r/cristal_-_1500_ml_-_pet_-_mineralizada_1.png,,https://www.coca-colaentuhogar.com/agua-mineralizada-cristal-1-5-l.html,,,"[""c80""]",,,simple,2924,Not Visible Individually,1 Botella,In stock,9983,1.5 L,PET,Cristal Mineral,Natural
2960,Agua Mineralizada Cristal 2.5 L 1 Botella,"61, 63",,https://www.coca-colaentuhogar.com/media/catalog/product/c/r/cri_vis2017_mineralizada_2_5l_1.png,,https://www.coca-colaentuhogar.com/agua-mineralizada-cristal-2-5-l.html,,,"[""c80""]",,,simple,2927,Not Visible Individually,1 Botella,In stock,9989,2.5 L,PET,Cristal Mineral,Natural
2963,Agua Purificada Cristal Garrafon de 20 L Retornable 1 Garrafon,"61, 62",,https://www.coca-colaentuhogar.com/media/catalog/product/g/a/garrafon20litrosnew_1.jpg,,https://www.coca-colaentuhogar.com/agua-purificada-cristal-garrafon-de-20-l-retornable.html,,,"[""c80""]",,,simple,2930,Not Visible Individually,1 Botella,In stock,999737,20 L,PET,Cristal,Natural
2966,Refresco Cristal Sabor Sidra Negra 2.5 L 1 Botella,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/c/r/cristal_negra_1.png,,https://www.coca-colaentuhogar.com/agua-cristal-sabor-sidra-negra-2-5-l.html,,,"[""c80""]",,,simple,2933,Not Visible Individually,1 Botella,In stock,9999994,2.5 L,PET,Cristal,Sidra Negra
2975,Refresco Cristal Sabor Fresa 2.5 L 1 Botella,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/c/r/cristal_fresa_2500_ml_1__1.png,,https://www.coca-colaentuhogar.com/agua-cristal-sabor-fresa-2-5-l.html,,,"[""c80""]",,,simple,2942,Not Visible Individually,1 Botella,In stock,9999991,2.5 L,PET,Cristal,Fresa
2978,Refresco Cristal Sabor Cebada 2.5 L 1 Botella,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/c/r/cristal_cebada_1.png,,https://www.coca-colaentuhogar.com/agua-cristal-sabor-cebada-2-5-l.html,,,"[""c80""]",,,simple,2945,Not Visible Individually,1 Botella,In stock,9999986,2.5 L,PET,Cristal,Cebada
2981,Refresco Coca-Cola 3 L Retornable 1 Botella,"58, 59",,https://www.coca-colaentuhogar.com/media/catalog/product/c/c/cc_3_l_ret_2.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-3-l-retornable.html,,,"[""c80""]",,,simple,2948,Not Visible Individually,1 Botella,In stock,999863,3 L,PET,Coca-Cola,Original
2987,Refresco Coca-Cola Sin Azucar 2.5 L 1 Botella,"981, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccolsinazu-sinazuc-nor-pet-2.5l-1.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-2-5-l.html,,,"[""c80""]",,,simple,8450,Not Visible Individually,1 Botella,In stock,999991,2.5 L,PET,Coca-Cola sin Azucar,Sin Azucar
2996,Agua Mineral Topo Chico 355 ml 4 Botellas,63,,https://www.coca-colaentuhogar.com/media/catalog/product/2/1/2113601037_-_topo_chico_355ml_vidrio_-_producto_nom-051_1000x1000.jpg.jpg,,https://www.coca-colaentuhogar.com/agua-mineral-topo-chico-355-ml-retornable-vidrio.html,,,"[""c97""]",,,simple,600,Not Visible Individually,4 Botellas,In stock,9999936,355 ml,Vidrio,Topo Chico,Natural
2999,Refresco Coca-Cola Sin Azucar 300 ml 12 Botellas,"58, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/750105534923_0_1_2_.jpg,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-300-ml-pet.html,,,"[""c118"", ""c119"", ""c122"", ""c123"", ""c128"", ""c60"", ""c61"", ""c92"", ""c95""]",,,simple,837,Not Visible Individually,12 Botellas,In stock,9999993,300 ml,PET,Coca-Cola sin Azucar,Original
3017,Refresco Victoria Sabor Manzana 600 ml ,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/v/i/victoria_600ml__manzana__03_1_.jpg,,https://www.coca-colaentuhogar.com/refresco-victoria-sabor-manzana-600-ml.html,,,,,,configurable,,"Catalog, Search",,,,600 ml,PET,Victoria,
3020,Refresco Victoria Sabor Manzana 600 ml 12 Botellas,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/v/i/victoria_600ml__manzana__03_1__1.jpg,,https://www.coca-colaentuhogar.com/refresco-victoria-sabor-manzana-600-ml.html,,,"[""c123"", ""c92""]",,,simple,3017,Not Visible Individually,12 Botellas,In stock,9999888,600 ml,PET,Victoria,Manzana
3086,Refresco Coca-Cola Sin Azucar 235 ml 1 Botella,"58, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/750105536867_0.jpg,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-235-ml-pet.html,,,"[""c04""]",,Coca-Cola Sin Azucar 235 ml 1 Botella,simple,3089,Not Visible Individually,1 Botella,In stock,9999959,235 ml,PET,Coca-Cola sin Azucar,Sin Azucar
3089,Refresco Coca-Cola Sin Azucar 235 ml,"58, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/750105536867_0_1.jpg,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-235-ml-pet.html,,,,,Coca-Cola Sin Azucar 235 ml,configurable,,"Catalog, Search",,,,235 ml,PET,Coca-Cola sin Azucar,Sin Azucar
3092,Leche Santa Clara Sabor Helado de Triple Chocolate 250 ml 6 Botellas,"71, 72, 121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/s/a/santa_clara_choc_3.png,,https://www.coca-colaentuhogar.com/leche-santa-clara-sabor-helado-de-triple-chocolate-250-ml.html,,,"[""c100"", ""c104"", ""c105"", ""c106"", ""c107"", ""c108"", ""c109"", ""c110"", ""c111"", ""c113"", ""c114"", ""c115"", ""c118"", ""c119"", ""c120"", ""c121"", ""c122"", ""c126"", ""c128"", ""c129"", ""c131"", ""c135"", ""c60"", ""c61"", ""c92"", ""c93"", ""c94"", ""c95"", ""c96"", ""c97"", ""c98"", ""c99""]",,,simple,3095,Not Visible Individually,6 Botellas,In stock,9999986,250 ml,PET,Santa Clara,Triple Chocolate
3095,Leche Santa Clara Sabor Helado de Triple Chocolate 250 ml,"71, 72, 121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/s/a/santa_clara_choc_2.png,,https://www.coca-colaentuhogar.com/leche-santa-clara-sabor-helado-de-triple-chocolate-250-ml.html,,,,,,configurable,,"Catalog, Search",,,,250 ml,PET,Santa Clara,Triple Chocolate
3104,Leche Santa Clara Sabor Helado de Menta Chocolate 250 ml 6 Botellas,"71, 72",,https://www.coca-colaentuhogar.com/media/catalog/product/c/h/choc_menta_sc_3.png,,https://www.coca-colaentuhogar.com/leche-santa-clara-sabor-helado-de-menta-chocolate-250-ml.html,,,"[""c105"", ""c107"", ""c108"", ""c111"", ""c113"", ""c114"", ""c123"", ""c131"", ""c135"", ""c92"", ""c95"", ""c97"", ""c98"", ""c99""]",,,simple,3107,Not Visible Individually,6 Botellas,In stock,9999936,250 ml,PET,Santa Clara,Menta Chocolate
3107,Leche Santa Clara Sabor Helado de Menta Chocolate 250 ml,"71, 72",,https://www.coca-colaentuhogar.com/media/catalog/product/c/h/choc_menta_sc_2.png,,https://www.coca-colaentuhogar.com/leche-santa-clara-sabor-helado-de-menta-chocolate-250-ml.html,,,"[""c01"", ""c26"", ""c29"", ""c30"", ""c31"", ""c35"", ""c36"", ""c37"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c46""]",,,configurable,,"Catalog, Search",,,0,250 ml,PET,Santa Clara,Menta Chocolate
3113,Leche Santa Clara Sabor Helado de Fresa 250 ml 6 Botellas,"71, 72, 121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/b/e/bebible_fresa.png,,https://www.coca-colaentuhogar.com/leche-santa-clara-sabor-helado-de-fresa-250-ml.html,,,"[""c100"", ""c104"", ""c105"", ""c106"", ""c107"", ""c108"", ""c109"", ""c110"", ""c111"", ""c112"", ""c113"", ""c114"", ""c115"", ""c118"", ""c119"", ""c120"", ""c121"", ""c122"", ""c126"", ""c127"", ""c128"", ""c129"", ""c131"", ""c135"", ""c60"", ""c61"", ""c92"", ""c93"", ""c94"", ""c95"", ""c96"", ""c98"", ""c99""]",,,simple,3116,Not Visible Individually,6 Botellas,In stock,9999992,250 ml,PET,Santa Clara,Helado de Fresa
3116,Leche Santa Clara Sabor Helado de Fresa 250 ml,"71, 72, 121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/f/r/fresa_santa_clara.png,,https://www.coca-colaentuhogar.com/leche-santa-clara-sabor-helado-de-fresa-250-ml.html,,,,,,configurable,,"Catalog, Search",,,,250 ml,PET,Santa Clara,Helado de Fresa
3125,Nectar Del Valle Sabor Manzana 1 L 6 Botellas,"81, 83",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del-valle-manzana-clarificado-botella-1l_1.png,,https://www.coca-colaentuhogar.com/nectar-del-valle-sabor-manzana-1-l.html,,,"[""c100"", ""c107"", ""c110"", ""c111"", ""c112"", ""c114"", ""c118"", ""c119"", ""c120"", ""c125"", ""c127"", ""c131"", ""c135"", ""c26"", ""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c34"", ""c35"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c50"", ""c94"", ""c95"", ""c98"", ""c99""]",,,simple,1131,Not Visible Individually,6 Botellas,In stock,9999953,1 L,PET,Del Valle,Manzana
3128,Refresco Coca-Cola 1.25 L 8 Botellas,"58, 59, 126",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/7501055335305_coca_cola_original_1.25lt_vidrio_ret_-_producto_nom-051_2000x2000_2.jpg,,https://www.coca-colaentuhogar.com/refresco-coca-cola-1-25-l.html,,,"[""c101"", ""c102"", ""c103"", ""c105"", ""c106"", ""c107"", ""c108"", ""c109"", ""c110"", ""c111"", ""c112"", ""c113"", ""c114"", ""c115"", ""c116"", ""c117"", ""c118"", ""c119"", ""c122"", ""c123"", ""c124"", ""c125"", ""c126"", ""c127"", ""c128"", ""c129"", ""c130"", ""c131"", ""c132"", ""c133"", ""c134"", ""c135"", ""c91"", ""c92"", ""c93"", ""c94"", ""c95"", ""c96"", ""c97"", ""c98"", ""c99""]",,,simple,1813,Not Visible Individually,8 Botellas,In stock,9999468,1.25 L,Vidrio,Coca-Cola,Original
3131,Refresco Ameyal Sabor Fresa-Kiwi 2 L 4 Botellas,"58, 60, 125, 126",,https://www.coca-colaentuhogar.com/media/catalog/product/c/c/cceth-ameyal_1_.png,,https://www.coca-colaentuhogar.com/refresco-ameyal-sabor-fresa-kiwi-2-l.html,,,"[""c105"", ""c107"", ""c108"", ""c110"", ""c111"", ""c112"", ""c114"", ""c135"", ""c91"", ""c93"", ""c94"", ""c98"", ""c99""]",,,simple,1882,Not Visible Individually,4 Botellas,In stock,9999935,2 L,PET,Ameyal,Fresa - Kiwi
3146,"Paquete de Coca-Cola Original Pet 2L, Fresca Pet 2L y Taxco Pet 2L","121, 125, 126, 1178",,https://www.coca-colaentuhogar.com/media/catalog/product/c/c/cceth-bundle-diciembre-kof-pack-fiesta-taxco.png,,https://www.coca-colaentuhogar.com/paquete-de-coca-cola-original-pet-2l-fresca-pet-2l-y-taxco-pet-2l.html,,,,,,configurable,,"Catalog, Search",,,,2 L,PET,Coca-Cola,Original
3152,Refresco Coca-Cola Sin Azucar 3 L 1 Botella,"58, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/7501055329465_0.jpg,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-3-l-botella-pet.html,,,"[""c04""]",,Coca-Cola Sin Azucar 3 L 1 Botella,simple,3155,Not Visible Individually,1 Botella,In stock,9999918,3 L,PET,Coca-Cola sin Azucar,Sin Azucar
3155,Refresco Coca-Cola Sin Azucar 3 L,"58, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/7501055329465_0_1.jpg,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-3-l-botella-pet.html,,,,,Coca-Cola Sin Azucar 3 L,configurable,,"Catalog, Search",,,,3 L,PET,Coca-Cola sin Azucar,Sin Azucar
3158,Agua Mineralizada Del Valle Naranja&Nada 2 L,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/c/c/cceth-naranjaynada-1l_2_.png,,https://www.coca-colaentuhogar.com/agua-mineralizada-del-valle-naranja-nada-2-l.html,,,,,,configurable,,"Catalog, Search",,,,2 L,PET,Del Valle & Nada,Naranja
3167,Bebida Del Valle Frut con jugo Sabor Citricos 355 ml,"81, 84",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/750105534219---valle-frut-citrus-355ml-pet_2_1_1.jpg,,https://www.coca-colaentuhogar.com/bebida-del-valle-frut-con-jugo-sabor-citricos-355-ml.html,,,,,,configurable,,"Catalog, Search",,,,340 ml,PET,Del Valle Frut,Citricos
3170,Powerade Fit Uva Menta 500 ml,"101, 1167",,https://www.coca-colaentuhogar.com/media/catalog/product/p/w/pwd_fit_menta_500ml_thumb_2.jpg,,https://www.coca-colaentuhogar.com/powerade-fit-uva-menta-500-ml-pet.html,,,,,,configurable,,"Catalog, Search",,,,500 ml,PET,Powerade,Uva
3173,Bebida base de soya AdeS con jugo de mango 946 ml,"68, 69",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del-valle-mango-946-ml-nr-tpk-12.png,,https://www.coca-colaentuhogar.com/bebida-base-de-soya-ades-con-jugo-de-mango-946-ml-carton.html,,,,,,configurable,,"Catalog, Search",,,,946 ml,Carton,AdeS,Mango
3176,Bebida base de soya sin azucar AdeS 946 ml,"68, 69, 85, 121, 125, 126, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/c/c/cceth-adessoya-sa_1__2.png,,https://www.coca-colaentuhogar.com/bebida-base-de-soya-sin-azucar-ades-946-ml-carton.html,,,,,,configurable,,"Catalog, Search",,,,946 ml,Carton,AdeS,Sin Azucar
3179,Refresco Sidral Mundet Light Sabor Manzana 600 ml,"58, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/s/i/sidral_light_600_ml_nr_4.png,,https://www.coca-colaentuhogar.com/refresco-sidral-mundet-light-sabor-manzana-600-ml-pet.html,,,,,,configurable,,"Catalog, Search",,,,600 ml,PET,Sidral Mundet,Manzana
3185,Bebida Del Valle Frut con jugo Sabor Citricos 355 ml 12 Botellas,"81, 84, 85",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/750105534219---valle-frut-citrus-355ml-pet_2_1_2.jpg,,https://www.coca-colaentuhogar.com/bebida-del-valle-frut-con-jugo-sabor-citricos-355-ml.html,,,"[""c26"", ""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c46"", ""c47"", ""c48"", ""c49"", ""c50""]",,,simple,3167,Not Visible Individually,12 Botellas,In stock,99999,355 ml,PET,Del Valle Frut,Citricos
3191,Bebida base de soya AdeS con jugo de mango 946 ml 3 Tetra Bricks,"68, 69",,https://www.coca-colaentuhogar.com/media/catalog/product/a/d/ades_nom051_mango_ref._946ml_1000x1000_1.jpg,,https://www.coca-colaentuhogar.com/bebida-base-de-soya-ades-con-jugo-de-mango-946-ml-carton.html,,,"[""c100"", ""c101"", ""c102"", ""c103"", ""c105"", ""c107"", ""c112"", ""c113"", ""c114"", ""c117"", ""c118"", ""c120"", ""c121"", ""c123"", ""c124"", ""c125"", ""c127"", ""c131"", ""c135"", ""c26"", ""c28"", ""c29"", ""c30"", ""c31"", ""c33"", ""c38"", ""c42"", ""c43"", ""c49"", ""c93"", ""c94"", ""c95"", ""c96"", ""c97"", ""c98"", ""c99""]",,,simple,3173,Not Visible Individually,3 Tetra Bricks,In stock,9999895,946 ml,Carton,AdeS,Mango
3194,Bebida base de soya sin azucar AdeS 946 ml 3 Tetra Bricks,"68, 69, 85, 121, 125, 126, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/c/c/cceth-adessoya-sa_1__3.png,,https://www.coca-colaentuhogar.com/bebida-base-de-soya-sin-azucar-ades-946-ml-carton.html,,,"[""c100"", ""c101"", ""c102"", ""c103"", ""c104"", ""c105"", ""c106"", ""c107"", ""c108"", ""c109"", ""c110"", ""c111"", ""c112"", ""c113"", ""c114"", ""c115"", ""c116"", ""c117"", ""c118"", ""c119"", ""c120"", ""c121"", ""c122"", ""c123"", ""c124"", ""c125"", ""c126"", ""c127"", ""c128"", ""c129"", ""c130"", ""c131"", ""c132"", ""c133"", ""c134"", ""c135"", ""c91"", ""c92"", ""c93"", ""c94"", ""c95"", ""c96"", ""c97"", ""c98"", ""c99""]",,,simple,3176,Not Visible Individually,3 Tetra Bricks,In stock,9999970,946 ml,Carton,AdeS,Sin Azucar
3197,Refresco Sidral Mundet Light Sabor Manzana 600 ml 12 Botellas,"58, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/s/i/sidral_light_600_ml_nr_5.png,,https://www.coca-colaentuhogar.com/refresco-sidral-mundet-light-sabor-manzana-600-ml-pet.html,,,"[""c105"", ""c107"", ""c108"", ""c109"", ""c111"", ""c113"", ""c115"", ""c117"", ""c118"", ""c120"", ""c122"", ""c123"", ""c125"", ""c127"", ""c129"", ""c135"", ""c91"", ""c92"", ""c93"", ""c94"", ""c97"", ""c98"", ""c99""]",,,simple,3179,Not Visible Individually,12 Botellas,In stock,9999874,600 ml,PET,Sidral Mundet,Manzana
3203,Del Valle 100% Jugo de Fruta Sabor Manzana 200 ml,"81, 83, 84, 607, 661",,https://www.coca-colaentuhogar.com/media/catalog/product/d/v/dv-100-ju-manzana-200-ml-nr-tpk-4.png,,https://www.coca-colaentuhogar.com/del-valle-100-jugo-de-fruta-sabor-manzana-200-ml-tetra-brick.html,,,,,,configurable,,"Catalog, Search",,,,200 ml,Carton,Del Valle,Manzana
